Fecha-Hora  (UTC),Lat(°),Long(°),Prof(Km),Mag.,Tipo Mag.,Rms(Seg),Gap(°),Error Lat(Km),Error Long(Km),Error Prof(Km),Region,Estado,lat_corregida,lon_corregida,municipio,departamento,cod_municipio,cod_departamento
41740.16033564815,7954,-74439,45.875,4.5717,MLr_vmm,0.3,161,2.0,45840.0,45844.0,"Montecristo - Bolívar, Colombia",Manual,7.954,-74.439,MONTECRISTO,BOLÍVAR,458,13
41740.22703703704,7748,-74166,0.0,4e-05,MLr_vmm,0.2,115,45658.0,45748.0,45751.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.748,-74.166,SIMITÍ,BOLÍVAR,744,13
41740.4296875,7757,-73862,0.046700000000000005,8e-05,MLr_vmm,0.0,130,45809.0,45839.0,45904.0,"Simití - Bolívar, Colombia",Manual,7.757,-73.862,SIMITÍ,BOLÍVAR,744,13
41740.46328703704,8396,-74269,45.832,5.9999999999999995e-05,MLr_vmm,0.2,222,45778.0,45841.0,45875.0,"Tiquisio (Puerto Rico) - Bolívar, Colombia",Manual,8.396,-74.269,TIQUISIO (Puerto Rico),BOLÍVAR,810,13
41740.63412037037,7741,-74188,45.76,5e-05,MLr_vmm,0.4,174,45659.0,6.0,45785.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.741,-74.188,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41740.81246527778,7017,-73542,45.799,9e-05,MLr_vmm,0.4,278,45753.0,45693.0,45845.0,"San Vicente de Chucurí - Santander, Colombia",Manual,7.017,-73.542,SAN VICENTE DE CHUCURÍ,SANTANDER,689,68
41740.823958333334,8399,-74271,45.739,5e-05,MLr_vmm,0.1,223,0.9,2.0,45781.0,"Tiquisio (Puerto Rico) - Bolívar, Colombia",Manual,8.399,-74.271,TIQUISIO (Puerto Rico),BOLÍVAR,810,13
41741.41315972222,8899,-73909,45.918,7e-05,MLr_vmm,0.1,262,2.0,45689.0,45870.0,"El Peñón - Bolívar, Colombia",Manual,8.899,-73.909,EL PEÑÓN,BOLÍVAR,268,13
41741.72138888889,8989,-74092,0.01,8e-05,MLr_vmm,0.2,315,45903.0,45903.0,45810.0,"Hatillo de Loba - Bolívar, Colombia",Manual,8.989,-74.092,HATILLO DE LOBA,BOLÍVAR,300,13
41741.81465277778,6577,-73551,45.698,4.5717,MLr_vmm,0.1,322,45779.0,45779.0,45810.0,"El Carmen - Santander, Colombia",Manual,6.577,-73.551,EL CARMEN,SANTANDER,235,68
41743.15418981481,7714,-74190,45.694,4.5691,MLr_vmm,0.4,115,45718.0,45690.0,45813.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.714,-74.19,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41743.15736111111,7719,-74185,45.842,4.5901,MLr_vmm,0.2,127,45689.0,45689.0,45660.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.719,-74.185,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41743.16806712963,7720,-74186,0.0,7e-05,MLr_vmm,0.1,127,0.9,1.0,45872.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.72,-74.186,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41743.19642361111,7717,-74184,0.0,1e-05,MLr_vmm,0.1,127,45658.0,45689.0,45721.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.717,-74.184,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41743.20416666667,8294,-73872,45.877,1e-05,MLr_vmm,0.1,142,45778.0,45870.0,45718.0,"Morales - Bolívar, Colombia",Manual,8.294,-73.872,MORALES,BOLÍVAR,473,13
41743.209861111114,7705,-74183,45.843,9e-05,MLr_vmm,0.3,113,45689.0,45748.0,45719.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.705,-74.183,SIMITÍ,BOLÍVAR,744,13
41743.22363425926,7726,-74185,0.0,5.9999999999999995e-05,MLr_vmm,0.3,124,45901.0,45901.0,45816.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.726,-74.185,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41743.22896990741,7701,-74232,45.691,5.9999999999999995e-05,MLr_vmm,0.1,271,45717.0,45810.0,45691.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.701,-74.232,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41743.232453703706,7723,-74182,0.0,8e-05,MLr_vmm,0.2,125,1.0,0.9,45811.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.723,-74.182,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41743.329097222224,7700,-74197,45.662,0.0001,MLr_vmm,0.4,114,45749.0,45810.0,45723.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.7,-74.197,SIMITÍ,BOLÍVAR,744,13
41743.535092592596,7506,-73113,0.0,4.5748,MLr_vmm,0.4,128,45840.0,45718.0,45844.0,"El Playón - Santander, Colombia",Manual,7.506,-73.113,EL PLAYÓN,SANTANDER,255,68
41743.53768518518,7694,-74214,45.724,9e-05,MLr_vmm,0.1,269,45779.0,45691.0,45811.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.694,-74.214,SIMITÍ,BOLÍVAR,744,13
41743.64474537037,7703,-74235,0.0,0.0001,MLr_vmm,0.2,256,45903.0,45695.0,45785.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.703,-74.235,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41743.98535879629,7447,-73879,45.883,0.0001,MLr_vmm,0.4,82,45659.0,45779.0,45752.0,"San Pablo - Bolívar, Colombia",Manual,7.447,-73.879,PUERTO WILCHES,SANTANDER,575,68
41744.5378125,7955,-73931,0.0389,7e-05,MLr_vmm,0.1,153,1.0,45809.0,45842.0,"Simití - Bolívar, Colombia",Manual,7.955,-73.931,SIMITÍ,BOLÍVAR,744,13
41744.62949074074,7582,-74032,45.893,4e-05,MLr_vmm,0.3,256,45874.0,45694.0,45877.0,"San Pablo - Bolívar, Colombia",Manual,7.582,-74.032,SAN PABLO,BOLÍVAR,670,13
41745.1990625,8884,-73581,45.803,4.5748,MLr_vmm,0.1,280,45659.0,45690.0,45692.0,"Pailitas - Cesar, Colombia",Manual,8.884,-73.581,PAILITAS,CESAR,517,20
41745.26283564815,7722,-73119,0.012,4.5658,MLr_vmm,0.4,250,45779.0,5.0,45905.0,"Cáchira - Norte de Santander, Colombia",Manual,7.722,-73.119,CÁCHIRA,NORTE DE SANTANDER,128,54
41745.32025462963,7832,-73969,0.002,2e-05,MLr_vmm,0.2,159,1.0,45840.0,45779.0,"Simití - Bolívar, Colombia",Manual,7.832,-73.969,SIMITÍ,BOLÍVAR,744,13
41745.573587962965,7862,-73015,0.002,4.5901,MLr_vmm,0.5,188,45718.0,45811.0,45695.0,"Villa Caro - Norte de Santander, Colombia",Manual,7.862,-73.015,VILLA CARO,NORTE DE SANTANDER,871,54
41745.856828703705,7916,-73749,0.046799999999999994,5.9999999999999995e-05,MLr_vmm,0.0,109,45658.0,45839.0,45874.0,"Simití - Bolívar, Colombia",Manual,7.916,-73.749,PUERTO WILCHES,SANTANDER,575,68
41745.92831018518,7236,-73992,45.916,0.0001,MLr_vmm,0.6,99,3.0,45871.0,45906.0,"Puerto Wilches - Santander, Colombia",Manual,7.236,-73.992,CANTAGALLO,BOLÍVAR,160,13
41745.94809027778,7710,-74177,0.0,4.5901,MLr_vmm,0.3,113,45689.0,45748.0,4.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.71,-74.177,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41746.07087962963,7690,-74197,45.659,4.5809,MLr_vmm,0.3,113,45901.0,45690.0,45751.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.69,-74.197,SIMITÍ,BOLÍVAR,744,13
41746.428923611114,8626,-73497,45.921,4.5901,MLr_vmm,0.5,221,45693.0,45720.0,45874.0,"El Carmen - Norte de Santander, Colombia",Manual,8.626,-73.497,EL CARMEN,NORTE DE SANTANDER,245,54
41746.67502314815,7248,-73903,45.845,8e-05,MLr_vmm,0.2,112,45748.0,2.0,45661.0,"Puerto Wilches - Santander, Colombia",Manual,7.248,-73.903,PUERTO WILCHES,SANTANDER,575,68
41746.81810185185,8483,-74113,45.775,5e-05,MLr_vmm,0.2,192,45717.0,45660.0,45812.0,"Norosí - Bolívar, Colombia",Manual,8.483,-74.113,NOROSÍ,BOLÍVAR,490,13
41747.354837962965,8022,-73981,0.0327,4e-05,MLr_vmm,0.3,164,2.0,45751.0,45907.0,"Simití - Bolívar, Colombia",Manual,8.022,-73.981,SIMITÍ,BOLÍVAR,744,13
41747.836550925924,7720,-74191,0.0,8e-05,MLr_vmm,0.3,127,45778.0,45839.0,45752.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.72,-74.191,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41747.84581018519,8048,-73221,45.79,9e-05,MLr_vmm,0.4,171,45690.0,45903.0,45844.0,"Ábrego - Norte de Santander, Colombia",Manual,8.048,-73.221,ÁBREGO,NORTE DE SANTANDER,003,54
41747.97554398148,7850,-73484,45.789,4.5748,MLr_vmm,0.3,100,45717.0,45839.0,45694.0,"San Alberto - Cesar, Colombia",Manual,7.85,-73.484,SAN MARTÍN,CESAR,770,20
41748.64400462963,7720,-73752,0.038700000000000005,8e-05,MLr_vmm,0.2,150,2.0,45901.0,45780.0,"San Pablo - Bolívar, Colombia",Manual,7.72,-73.752,RIONEGRO,SANTANDER,615,68
41748.90422453704,8396,-74140,45.688,2.9999999999999997e-05,MLr_vmm,0.0,196,45658.0,45901.0,45718.0,"Norosí - Bolívar, Colombia",Manual,8.396,-74.14,RIOVIEJO,BOLÍVAR,600,13
41749.066342592596,8810,-73645,45.921,8e-05,MLr_vmm,0.3,242,4.0,45811.0,9.0,"Pelaya - Cesar, Colombia",Manual,8.81,-73.645,PELAYA,CESAR,550,20
41749.31248842592,8215,-73312,45.792,4e-05,MLr_vmm,0.2,247,45779.0,45841.0,45750.0,"Ocaña - Norte de Santander, Colombia",Manual,8.215,-73.312,OCAÑA,NORTE DE SANTANDER,498,54
41749.407488425924,8614,-73917,0.031,2.9999999999999997e-05,MLr_vmm,0.1,146,45717.0,45748.0,45841.0,"Río Viejo - Bolívar, Colombia",Manual,8.614,-73.917,RIOVIEJO,BOLÍVAR,600,13
41750.119166666664,7935,-73787,45.835,4.5658,MLr_vmm,0.3,112,45778.0,45718.0,45846.0,"Simití - Bolívar, Colombia",Manual,7.935,-73.787,PUERTO WILCHES,SANTANDER,575,68
41750.17790509259,7702,-74202,45.873,7e-05,MLr_vmm,0.1,250,45901.0,45780.0,45811.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.702,-74.202,SIMITÍ,BOLÍVAR,744,13
41750.47528935185,7815,-74228,45.662,4.5658,MLr_vmm,0.2,126,45658.0,45778.0,45719.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.815,-74.228,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41751.05582175926,8387,-74221,0.0337,0.0001,MLr_vmm,0.2,164,45717.0,2.0,45661.0,"Tiquisio (Puerto Rico) - Bolívar, Colombia",Manual,8.387,-74.221,NOROSÍ,BOLÍVAR,490,13
41751.132210648146,6722,-73776,0.0,4.5778,MLr_vmm,0.4,228,45752.0,45842.0,45666.0,"El Carmen - Santander, Colombia",Manual,6.722,-73.776,SIMACOTA,SANTANDER,745,68
41751.67282407408,7437,-74267,45.663,4.5901,MLr_vmm,0.5,98,45840.0,45871.0,45754.0,"San Pablo - Bolívar, Colombia",Manual,7.437,-74.267,SAN PABLO,BOLÍVAR,670,13
41752.18969907407,7249,-73982,45.854,7e-05,MLr_vmm,0.3,196,45840.0,4.0,45662.0,"Puerto Wilches - Santander, Colombia",Manual,7.249,-73.982,CANTAGALLO,BOLÍVAR,160,13
41752.47284722222,7921,-74107,0.0381,9e-05,MLr_vmm,0.3,194,45690.0,45721.0,45723.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.921,-74.107,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41752.91480324074,7701,-74191,45.754,4.5809,MLr_vmm,0.4,114,45749.0,45718.0,45843.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.701,-74.191,SIMITÍ,BOLÍVAR,744,13
41754.625555555554,8667,-73447,0.002,4.5778,MLr_vmm,0.3,241,45719.0,45871.0,45783.0,"El Carmen - Norte de Santander, Colombia",Manual,8.667,-73.447,EL CARMEN,NORTE DE SANTANDER,245,54
41755.29443287037,8863,-73183,45.672,9e-05,MLr_vmm,0.3,319,45813.0,45784.0,45722.0,"El Tarra - Norte de Santander, Colombia",Manual,8.863,-73.183,CONVENCIÓN,NORTE DE SANTANDER,206,54
41755.46697916667,7764,-74178,45.76,4.587,MLr_vmm,0.3,118,45748.0,45809.0,45692.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.764,-74.178,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41756.5484375,7300,-74284,45.778,5.9999999999999995e-05,MLr_vmm,0.3,185,45660.0,45755.0,45782.0,"Cantagallo - Bolívar, Colombia",Manual,7.3,-74.284,SAN PABLO,BOLÍVAR,670,13
41756.86641203704,7112,-73483,0.037399999999999996,4.5778,MLr_vmm,0.4,195,45693.0,45840.0,4.0,"San Vicente de Chucurí - Santander, Colombia",Manual,7.112,-73.483,BETULIA,SANTANDER,092,68
41756.88447916666,7761,-74217,45.756,4.5717,MLr_vmm,0.2,177,45689.0,45659.0,45871.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.761,-74.217,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41757.97858796296,7730,-73754,0.0389,9e-05,MLr_vmm,0.2,140,45659.0,45659.0,45841.0,"Simití - Bolívar, Colombia",Manual,7.73,-73.754,RIONEGRO,SANTANDER,615,68
41758.02583333333,7611,-74131,45.74,5.9999999999999995e-05,MLr_vmm,0.2,172,45659.0,45778.0,45840.0,"San Pablo - Bolívar, Colombia",Manual,7.611,-74.131,SAN PABLO,BOLÍVAR,670,13
41758.04439814815,8420,-74298,45.863,7e-05,MLr_vmm,0.1,228,45658.0,45718.0,45721.0,"Tiquisio (Puerto Rico) - Bolívar, Colombia",Manual,8.42,-74.298,TIQUISIO (Puerto Rico),BOLÍVAR,810,13
41758.051041666666,8421,-74283,45.928,5.9999999999999995e-05,MLr_vmm,0.2,226,45839.0,45781.0,45907.0,"Tiquisio (Puerto Rico) - Bolívar, Colombia",Manual,8.421,-74.283,TIQUISIO (Puerto Rico),BOLÍVAR,810,13
41758.88957175926,7706,-74193,45.904,4.5809,MLr_vmm,0.3,114,45778.0,45809.0,45903.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.706,-74.193,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41758.93709490741,7721,-74186,0.0,4.5689,MLr_vmm,0.2,115,45658.0,45689.0,45841.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.721,-74.186,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41760.33150462963,8404,-74127,0.0348,8e-05,MLr_vmm,0.1,149,45689.0,45779.0,45779.0,"Norosí - Bolívar, Colombia",Manual,8.404,-74.127,RIOVIEJO,BOLÍVAR,600,13
41761.13648148148,6883,-73777,0.0,4.5748,MLr_vmm,0.3,176,45901.0,2.0,45842.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,6.883,-73.777,BARRANCABERMEJA,SANTANDER,081,68
41761.33311342593,7684,-74179,45.791,0.0001,MLr_vmm,0.5,125,45719.0,45660.0,45722.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.684,-74.179,SIMITÍ,BOLÍVAR,744,13
41761.38275462963,7720,-74190,0.0,5.9999999999999995e-05,MLr_vmm,0.2,130,45658.0,1.0,45811.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.72,-74.19,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41761.401770833334,7717,-74181,0.0,5.9999999999999995e-05,MLr_vmm,0.2,241,45779.0,45693.0,45754.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.717,-74.181,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41761.482303240744,7617,-74083,0.0319,0.0001,MLr_vmm,0.2,280,45840.0,45660.0,45720.0,"San Pablo - Bolívar, Colombia",Manual,7.617,-74.083,SAN PABLO,BOLÍVAR,670,13
41761.66853009259,9007,-73752,0.014,4.5778,MLr_vmm,0.2,284,45780.0,45749.0,45813.0,"Pailitas - Cesar, Colombia",Manual,9.007,-73.752,TAMALAMEQUE,CESAR,787,20
41762.338159722225,7608,-74119,45.834,5e-05,MLr_vmm,0.2,283,3.0,45843.0,45719.0,"San Pablo - Bolívar, Colombia",Manual,7.608,-74.119,SAN PABLO,BOLÍVAR,670,13
41762.584861111114,7725,-74340,0.045200000000000004,4.5689,MLr_vmm,0.3,148,45719.0,45690.0,45753.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.725,-74.34,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41762.90555555555,8544,-74237,0.0497,4.566,MLr_vmm,0.6,182,45752.0,45904.0,45817.0,"Tiquisio (Puerto Rico) - Bolívar, Colombia",Manual,8.544,-74.237,TIQUISIO (Puerto Rico),BOLÍVAR,810,13
41763.19447916667,7894,-74407,0.0384,5.9999999999999995e-05,MLr_vmm,0.3,253,45841.0,45695.0,45692.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.894,-74.407,MONTECRISTO,BOLÍVAR,458,13
41763.52966435185,7550,-73898,0.0335,4.5717,MLr_vmm,0.5,167,45872.0,45871.0,45720.0,"San Pablo - Bolívar, Colombia",Manual,7.55,-73.898,SAN PABLO,BOLÍVAR,670,13
41763.53438657407,8855,-73484,45.766,4.5809,MLr_vmm,0.4,260,45721.0,45873.0,45813.0,"Pailitas - Cesar, Colombia",Manual,8.855,-73.484,PAILITAS,CESAR,517,20
41763.79224537037,7710,-74186,45.873,4.5778,MLr_vmm,0.3,114,45748.0,45839.0,45692.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.71,-74.186,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41764.03030092592,7704,-74178,45.815,5.9999999999999995e-05,MLr_vmm,0.3,131,45690.0,2.0,45720.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.704,-74.178,SIMITÍ,BOLÍVAR,744,13
41764.03439814815,7041,-74608,45.915,4.5689,MLr_vmm,0.2,168,45809.0,45659.0,45752.0,"Remedios - Antioquia, Colombia",Manual,7.041,-74.608,REMEDIOS,ANTIOQUIA,604,05
41764.20459490741,6640,-74108,45.799,0.0001,MLr_vmm,0.2,325,45812.0,45904.0,45812.0,"Puerto Parra - Santander, Colombia",Manual,6.64,-74.108,CIMITARRA,SANTANDER,190,68
41764.37548611111,7462,-74393,0.002,4.5658,MLr_vmm,0.5,189,45810.0,45781.0,45664.0,"El Bagre - Antioquia, Colombia",Manual,7.462,-74.393,SEGOVIA,ANTIOQUIA,736,05
41764.47443287037,7754,-74177,45.909,7e-05,MLr_vmm,0.2,231,45901.0,45781.0,45721.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.754,-74.177,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41765.1565625,8408,-74232,0.014,5e-05,MLr_vmm,0.1,216,0.9,45870.0,6.0,"Tiquisio (Puerto Rico) - Bolívar, Colombia",Manual,8.408,-74.232,NOROSÍ,BOLÍVAR,490,13
41765.28194444445,6855,-73631,0.0,0.0002,MLr_vmm,0.1,310,45693.0,45778.0,6.0,"El Carmen - Santander, Colombia",Manual,6.855,-73.631,SAN VICENTE DE CHUCURÍ,SANTANDER,689,68
41765.31582175926,6855,-73617,0.0,4.5809,MLr_vmm,0.3,310,12.0,45780.0,45882.0,"El Carmen - Santander, Colombia",Manual,6.855,-73.617,SAN VICENTE DE CHUCURÍ,SANTANDER,689,68
41765.4997337963,7255,-73882,45.731,9e-05,MLr_vmm,0.4,206,45872.0,45813.0,45814.0,"Puerto Wilches - Santander, Colombia",Manual,7.255,-73.882,PUERTO WILCHES,SANTANDER,575,68
41766.39251157407,7605,-74005,45.732,4e-05,MLr_vmm,0.3,174,45841.0,45780.0,45903.0,"San Pablo - Bolívar, Colombia",Manual,7.605,-74.005,SAN PABLO,BOLÍVAR,670,13
41766.578206018516,7208,-73520,45.715,4.5748,MLr_vmm,0.4,154,45811.0,45691.0,45846.0,"Sabana de Torres - Santander, Colombia",Manual,7.208,-73.52,SABANA DE TORRES,SANTANDER,655,68
41767.24049768518,6842,-74044,45.896,8e-05,MLr_vmm,0.3,219,45691.0,45752.0,45786.0,"Puerto Parra - Santander, Colombia",Manual,6.842,-74.044,BARRANCABERMEJA,SANTANDER,081,68
41767.293078703704,7956,-73666,0.04,7e-05,MLr_vmm,0.4,95,45749.0,45840.0,45878.0,"San Martín - Cesar, Colombia",Manual,7.956,-73.666,SAN MARTÍN,CESAR,770,20
41768.27894675926,7215,-73926,45.785,8e-05,MLr_vmm,0.1,203,45810.0,45814.0,45781.0,"Puerto Wilches - Santander, Colombia",Manual,7.215,-73.926,YONDÓ (Casabe),ANTIOQUIA,893,05
41768.375810185185,7450,-72968,0.0,4.5689,MLr_vmm,0.6,136,4.0,45780.0,45846.0,"Suratá - Santander, Colombia",Manual,7.45,-72.968,SURATÁ,SANTANDER,780,68
41768.585231481484,8515,-74033,45.804,5e-05,MLr_vmm,0.0,172,1.0,45809.0,45719.0,"Norosí - Bolívar, Colombia",Manual,8.515,-74.033,NOROSÍ,BOLÍVAR,490,13
41768.78207175926,7222,-73826,45.866,0.0002,MLr_vmm,0.5,87,45872.0,45660.0,7.0,"Puerto Wilches - Santander, Colombia",Manual,7.222,-73.826,BARRANCABERMEJA,SANTANDER,081,68
41769.85824074074,7906,-73757,0.049100000000000005,9e-05,MLr_vmm,0.1,107,45689.0,45901.0,45721.0,"Simití - Bolívar, Colombia",Manual,7.906,-73.757,PUERTO WILCHES,SANTANDER,575,68
41770.10319444445,7769,-74165,45.893,4.5748,MLr_vmm,0.0,240,45658.0,45809.0,45840.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.769,-74.165,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41770.38917824074,8647,-73444,45.728,4e-05,MLr_vmm,0.2,286,45810.0,45873.0,45751.0,"El Carmen - Norte de Santander, Colombia",Manual,8.647,-73.444,EL CARMEN,NORTE DE SANTANDER,245,54
41770.42086805555,7071,-74397,45.696,4.5778,MLr_vmm,0.1,154,0.7,45658.0,45720.0,"Segovia - Antioquia, Colombia",Manual,7.071,-74.397,REMEDIOS,ANTIOQUIA,604,05
41770.88363425926,7706,-74182,0.0,4.5658,MLr_vmm,0.4,127,2.0,2.0,45906.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.706,-74.182,SIMITÍ,BOLÍVAR,744,13
41771.12469907408,8612,-73432,45.88,2e-05,MLr_vmm,0.3,285,45661.0,45844.0,45813.0,"El Carmen - Norte de Santander, Colombia",Manual,8.612,-73.432,EL CARMEN,NORTE DE SANTANDER,245,54
41771.236550925925,7160,-74216,0.0,5.9999999999999995e-05,MLr_vmm,0.4,176,2.0,3.0,45814.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,7.16,-74.216,CANTAGALLO,BOLÍVAR,160,13
41771.416342592594,7381,-74124,45.903,7e-05,MLr_vmm,0.2,176,45809.0,2.0,4.0,"Cantagallo - Bolívar, Colombia",Manual,7.381,-74.124,SAN PABLO,BOLÍVAR,670,13
41771.505,8970,-74068,45.91,5.9999999999999995e-05,MLr_vmm,0.1,313,45660.0,45691.0,45719.0,"Hatillo de Loba - Bolívar, Colombia",Manual,8.97,-74.068,HATILLO DE LOBA,BOLÍVAR,300,13
41771.62383101852,7393,-74200,0.005,4.5658,MLr_vmm,0.3,187,45660.0,45690.0,45663.0,"Cantagallo - Bolívar, Colombia",Manual,7.393,-74.2,SAN PABLO,BOLÍVAR,670,13
41771.718935185185,8979,-73217,0.036,4.5839,MLr_vmm,0.1,313,45871.0,45719.0,45779.0,"Curumaní - Cesar, Colombia",Manual,8.979,-73.217,CONVENCIÓN,NORTE DE SANTANDER,206,54
41772.517118055555,8416,-74105,0.0352,4.5658,MLr_vmm,0.1,189,45717.0,45718.0,45840.0,"Norosí - Bolívar, Colombia",Manual,8.416,-74.105,RIOVIEJO,BOLÍVAR,600,13
41772.9812962963,7221,-73870,45.798,8e-05,MLr_vmm,0.4,95,45718.0,45749.0,45875.0,"Puerto Wilches - Santander, Colombia",Manual,7.221,-73.87,PUERTO WILCHES,SANTANDER,575,68
41773.16804398148,8392,-74143,0.0346,4.5658,MLr_vmm,0.2,151,45748.0,45901.0,45810.0,"Norosí - Bolívar, Colombia",Manual,8.392,-74.143,RIOVIEJO,BOLÍVAR,600,13
41773.29158564815,7930,-73737,0.038700000000000005,9e-05,MLr_vmm,0.3,101,45809.0,45690.0,45779.0,"Simití - Bolívar, Colombia",Manual,7.93,-73.737,PUERTO WILCHES,SANTANDER,575,68
41773.96480324074,8384,-74157,0.0353,4e-05,MLr_vmm,0.1,200,1.0,45718.0,45840.0,"Norosí - Bolívar, Colombia",Manual,8.384,-74.157,RIOVIEJO,BOLÍVAR,600,13
41774.37664351852,8641,-73447,45.845,7e-05,MLr_vmm,0.2,286,45810.0,45721.0,45872.0,"El Carmen - Norte de Santander, Colombia",Manual,8.641,-73.447,EL CARMEN,NORTE DE SANTANDER,245,54
41774.42319444445,8990,-73797,45.822,9e-05,MLr_vmm,0.2,281,45903.0,45749.0,45722.0,"Tamalameque - Cesar, Colombia",Manual,8.99,-73.797,TAMALAMEQUE,CESAR,787,20
41775.21587962963,7151,-74206,0.0,5e-05,MLr_vmm,0.3,178,45749.0,45750.0,45909.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,7.151,-74.206,CANTAGALLO,BOLÍVAR,160,13
41775.311064814814,7653,-74130,45.764,0.0001,MLr_vmm,0.3,116,45839.0,45901.0,45871.0,"San Pablo - Bolívar, Colombia",Manual,7.653,-74.13,SIMITÍ,BOLÍVAR,744,13
41776.062256944446,7643,-74399,0.0,0.0001,MLr_vmm,0.5,140,45692.0,45720.0,45817.0,"El Bagre - Antioquia, Colombia",Manual,7.643,-74.399,SANTA ROSA DEL SUR,BOLÍVAR,688,13
41776.19505787037,8653,-74158,45.711,5e-05,MLr_vmm,0.0,216,45658.0,45778.0,45871.0,"Altos del Rosario - Bolívar, Colombia",Manual,8.653,-74.158,TIQUISIO (Puerto Rico),BOLÍVAR,810,13
41776.23533564815,7645,-74120,45.678,5e-05,MLr_vmm,0.4,152,45903.0,3.0,45693.0,"San Pablo - Bolívar, Colombia",Manual,7.645,-74.12,SIMITÍ,BOLÍVAR,744,13
41776.56475694444,8955,-73944,45.738,5e-05,MLr_vmm,0.1,282,45810.0,45690.0,45872.0,"El Peñón - Bolívar, Colombia",Manual,8.955,-73.944,EL PEÑÓN,BOLÍVAR,268,13
41776.96744212963,8989,-74102,0.037200000000000004,9e-05,MLr_vmm,0.1,315,45779.0,45690.0,45839.0,"Barranco de Loba - Bolívar, Colombia",Manual,8.989,-74.102,HATILLO DE LOBA,BOLÍVAR,300,13
41777.065104166664,6715,-73743,45.841,0.0001,MLr_vmm,0.3,137,45778.0,2.0,45873.0,"El Carmen - Santander, Colombia",Manual,6.715,-73.743,SIMACOTA,SANTANDER,745,68
41777.27826388889,8850,-73317,0.0354,0.0001,MLr_vmm,0.1,304,45779.0,45719.0,45749.0,"Pailitas - Cesar, Colombia",Manual,8.85,-73.317,EL CARMEN,NORTE DE SANTANDER,245,54
